announcement_id,status,section,filename,ext,atch_url,size,path,error
PBLN_000000000080828,ok,본문출력파일,2022년+6차+재도전지원+특례보증+사업자+모집+공고문.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000624792&fileSn=0,452823,list\PBLN_000000000080828\2022년+6차+재도전지원+특례보증+사업자+모집+공고문.pdf,
PBLN_000000000077522,ok,본문출력파일,2022년 5월 제조물책임(PL) 보험료 지원사업 신청 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000615267&fileSn=1,97280,list\PBLN_000000000077522\2022년 5월 제조물책임(PL) 보험료 지원사업 신청 공고.hwp,
PBLN_000000000072382,ok,본문출력파일,2022년 소상공인 정책자금 지원계획 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000599800&fileSn=0,131584,list\PBLN_000000000072382\2022년 소상공인 정책자금 지원계획 공고.hwp,
PBLN_000000000080015,ok,본문출력파일,2022년 제4차 농식품산업 해외진출지원 융자 모집 공고_농식품부.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000622577&fileSn=1,98304,list\PBLN_000000000080015\2022년 제4차 농식품산업 해외진출지원 융자 모집 공고_농식품부.hwp,
PBLN_000000000077970,ok,본문출력파일,광주 인공지능 기술보증 금융지원사업 참여기업 모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000616640&fileSn=1,60416,list\PBLN_000000000077970\광주 인공지능 기술보증 금융지원사업 참여기업 모집 공고문.hwp,
PBLN_000000000082145,ok,본문출력파일,(안내문) 서울시 용산구 특별재난지역 소상공인 긴급경영안정자금 지원안내.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000628583&fileSn=0,77312,list\PBLN_000000000082145\(안내문) 서울시 용산구 특별재난지역 소상공인 긴급경영안정자금 지원안내.hwp,
PBLN_000000000071988,ok,본문출력파일,[부산] 2022년 중소기업 자금지원계획 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000599029&fileSn=0,208897,list\PBLN_000000000071988\[부산] 2022년 중소기업 자금지원계획 공고.hwp,
PBLN_000000000079491,no_doc,,,,,0,,
PBLN_000000000081095,ok,본문출력파일,(붙임1) 2022 신용보증기금 창업경진대회 공고문.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000625608&fileSn=0,750463,list\PBLN_000000000081095\(붙임1) 2022 신용보증기금 창업경진대회 공고문.pdf,
PBLN_000000000080398,ok,본문출력파일,1. (공고문) 2022년 제3차 에너지혁신벤처 투자IR 참가기업 모집안내 (1).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000623739&fileSn=0,81920,list\PBLN_000000000080398\1. (공고문) 2022년 제3차 에너지혁신벤처 투자IR 참가기업 모집안내 (1).hwp,
PBLN_000000000076995,ok,본문출력파일,2022년 소상공인 손실보전금 시행 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000613634&fileSn=2,526455,list\PBLN_000000000076995\2022년 소상공인 손실보전금 시행 공고.pdf,
PBLN_000000000078346,ok,본문출력파일,전북혁신도시공공기관연관산업기업유치등지원사업공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000617897&fileSn=1,104448,list\PBLN_000000000078346\전북혁신도시공공기관연관산업기업유치등지원사업공고문.hwp,
PBLN_000000000076724,ok,본문출력파일,스마트설비도입자금+5월+접수+개시+안내.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000612762&fileSn=1,85504,list\PBLN_000000000076724\스마트설비도입자금+5월+접수+개시+안내.hwp,
PBLN_000000000080220,ok,본문출력파일,공고22-028 제2차 사회적경제기업 융자지원사업 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000623255&fileSn=0,86106,list\PBLN_000000000080220\공고22-028 제2차 사회적경제기업 융자지원사업 공고.pdf,
PBLN_000000000073821,ok,본문출력파일,2022년_중소기업육성기금_융자계획_공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000603898&fileSn=3,142336,list\PBLN_000000000073821\2022년_중소기업육성기금_융자계획_공고.hwp,
PBLN_000000000082561,ok,본문출력파일,2023 연근해어선 어업용 유류비지원 사업 대상자 모집공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000629880&fileSn=0,136704,list\PBLN_000000000082561\2023 연근해어선 어업용 유류비지원 사업 대상자 모집공고문.hwp,
PBLN_000000000072893,no_doc,,,,,0,,
PBLN_000000000076247,ok,본문출력파일,[경북] 구미시 2022년 5월 수시 중소기업 운전자금 융자지원 계획.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000611379&fileSn=1,35328,list\PBLN_000000000076247\[경북] 구미시 2022년 5월 수시 중소기업 운전자금 융자지원 계획.hwp,
PBLN_000000000074166,ok,본문출력파일,[제주] 2022년 제주형 관광사업체 경영회복지원금 지급계획 공고(코로나19).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000605091&fileSn=2,108033,list\PBLN_000000000074166\[제주] 2022년 제주형 관광사업체 경영회복지원금 지급계획 공고(코로나19).hwp,
PBLN_000000000071726,ok,본문출력파일,2022년도 중소기업육성자금 지원계획 공고문-1.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000598528&fileSn=0,159745,list\PBLN_000000000071726\2022년도 중소기업육성자금 지원계획 공고문-1.hwp,
PBLN_000000000072426,no_doc,,,,,0,,
PBLN_000000000072033,ok,본문출력파일,[경기] 하남시 2022년 중소기업특례보증 지원 계획 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000599134&fileSn=0,19456,list\PBLN_000000000072033\[경기] 하남시 2022년 중소기업특례보증 지원 계획 공고문.hwp,
PBLN_000000000078661,ok,본문출력파일,2022년 하반기 농어촌진흥기금 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000618805&fileSn=3,74753,list\PBLN_000000000078661\2022년 하반기 농어촌진흥기금 공고.hwp,
PBLN_000000000071640,ok,본문출력파일,긴급경영안정자금(2022년 중소벤처기업부 소관 소상공인 정책자금 융자계획 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000598439&fileSn=0,107520,list\PBLN_000000000071640\긴급경영안정자금(2022년 중소벤처기업부 소관 소상공인 정책자금 융자계획 공고.hwp,
PBLN_000000000074722,ok,본문출력파일,2022년 경북 스타트업 크라우드펀딩 지원사업 참가기업 모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000607242&fileSn=2,28672,list\PBLN_000000000074722\2022년 경북 스타트업 크라우드펀딩 지원사업 참가기업 모집 공고문.hwp,
PBLN_000000000071682,ok,본문출력파일,2022년_소상공인정책자금_사업공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000598429&fileSn=0,107520,list\PBLN_000000000071682\2022년_소상공인정책자금_사업공고.hwp,
PBLN_000000000071708,ok,본문출력파일,2022년 벤처기업 육성자금 지원 계획.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000598505&fileSn=0,472555,list\PBLN_000000000071708\2022년 벤처기업 육성자금 지원 계획.pdf,
PBLN_000000000072312,ok,본문출력파일,[충북] 제천시 소상공인 특례보증 이차보전금 지원사업 공고문.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000599695&fileSn=0,90956,list\PBLN_000000000072312\[충북] 제천시 소상공인 특례보증 이차보전금 지원사업 공고문.pdf,
PBLN_000000000081502,ok,본문출력파일,2022년도 창원시 소상공인 육성자금(이자) 추가지원계획 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000626742&fileSn=0,82944,list\PBLN_000000000081502\2022년도 창원시 소상공인 육성자금(이자) 추가지원계획 공고.hwp,
PBLN_000000000080956,ok,본문출력파일,공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000625199&fileSn=0,108545,list\PBLN_000000000080956\공고문.hwp,
PBLN_000000000082227,ok,본문출력파일,제주특별자치도 중소기업육성자금 경영안정자금 융자지원 상환기간 연장 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000628901&fileSn=0,24065,list\PBLN_000000000082227\제주특별자치도 중소기업육성자금 경영안정자금 융자지원 상환기간 연장 공고문.hwp,
PBLN_000000000079737,ok,본문출력파일,「지자체+제조물책임(PL)보험료+지원사업」+신청안내.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000621844&fileSn=0,97280,list\PBLN_000000000079737\「지자체+제조물책임(PL)보험료+지원사업」+신청안내.hwp,
PBLN_000000000081747,ok,첨부파일,(참고)+2022년+소상공인+대환대출+신청안내문(신한은행+하나은행)(221110).pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000627460&fileSn=0,402095,list\PBLN_000000000081747\(참고)+2022년+소상공인+대환대출+신청안내문(신한은행+하나은행)(221110).pdf,
PBLN_000000000072370,ok,본문출력파일,2022년 소상공인 정책자금 지원계획 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000599798&fileSn=0,131584,list\PBLN_000000000072370\2022년 소상공인 정책자금 지원계획 공고.hwp,
PBLN_000000000075604,ok,본문출력파일,(본문)+혁신형소상공인자금+4월+접수+개시+안내.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000609636&fileSn=1,84480,list\PBLN_000000000075604\(본문)+혁신형소상공인자금+4월+접수+개시+안내.hwp,
PBLN_000000000072512,ok,본문출력파일,2022년도 식품진흥기금 융자지원계획 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000600114&fileSn=0,83457,list\PBLN_000000000072512\2022년도 식품진흥기금 융자지원계획 공고.hwp,
PBLN_000000000076036,ok,본문출력파일,2022년+기술창업자금지원사업+상반기+시행계획+공고문(수정).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000610848&fileSn=4,220,list\PBLN_000000000076036\2022년+기술창업자금지원사업+상반기+시행계획+공고문(수정).hwp,
PBLN_000000000077073,ok,본문출력파일,제7회 소상공인 쇼케이스데이 발표 희망기업 모집.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000613773&fileSn=3,31744,list\PBLN_000000000077073\제7회 소상공인 쇼케이스데이 발표 희망기업 모집.hwp,
PBLN_000000000080429,no_doc,,,,,0,,
PBLN_000000000080151,ok,본문출력파일,2022년 3차 치의학 기술연구플랫폼구축사업(시험ㆍ인증) 기업지원 모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000623008&fileSn=0,60928,list\PBLN_000000000080151\2022년 3차 치의학 기술연구플랫폼구축사업(시험ㆍ인증) 기업지원 모집 공고문.hwp,
PBLN_000000000081930,ok,본문출력파일,[공고문] 2022년 김포시 중소기업 시험분석비 지원사업 참여기업 모집(2차).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000627955&fileSn=0,114688,list\PBLN_000000000081930\[공고문] 2022년 김포시 중소기업 시험분석비 지원사업 참여기업 모집(2차).hwp,
PBLN_000000000077962,ok,본문출력파일,2022년도 기업지원사업 공고문(고에너지정밀가공기술센터)2차.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000616504&fileSn=1,65536,list\PBLN_000000000077962\2022년도 기업지원사업 공고문(고에너지정밀가공기술센터)2차.hwp,
PBLN_000000000079986,ok,본문출력파일,2022년 고령친화용품 산업화지원사업 기업지원 3차 모집공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000622481&fileSn=0,81408,list\PBLN_000000000079986\2022년 고령친화용품 산업화지원사업 기업지원 3차 모집공고.hwp,
PBLN_000000000076850,ok,본문출력파일,2022년 시흥형 강소기업 육성 디딤돌 사업 모집공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000613093&fileSn=1,81920,list\PBLN_000000000076850\2022년 시흥형 강소기업 육성 디딤돌 사업 모집공고문.hwp,
PBLN_000000000077340,ok,본문출력파일,2022년 SW기업 산학협력 프로젝트 지원사업 참여기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000614729&fileSn=1,26112,list\PBLN_000000000077340\2022년 SW기업 산학협력 프로젝트 지원사업 참여기업 모집 공고.hwp,
PBLN_000000000075470,ok,본문출력파일,2022년 일본우수퇴직기술자 기술지도사업 기업현장 단기기술지도 참가기업 모집 공고문.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000609243&fileSn=1,270971,list\PBLN_000000000075470\2022년 일본우수퇴직기술자 기술지도사업 기업현장 단기기술지도 참가기업 모집 공고문.pdf,
PBLN_000000000076943,ok,본문출력파일,2022년 전자상거래 스타트업 스타일테크 지원사업 공고문_지원기업 모집_최종.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000613450&fileSn=1,4322336,list\PBLN_000000000076943\2022년 전자상거래 스타트업 스타일테크 지원사업 공고문_지원기업 모집_최종.pdf,
PBLN_000000000078309,ok,본문출력파일,붙임1 사회적경제혁신성장사업 공고문_최종.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000617835&fileSn=1,32768,list\PBLN_000000000078309\붙임1 사회적경제혁신성장사업 공고문_최종.hwp,
PBLN_000000000078717,ok,본문출력파일,사업공고문_바이오산업기술개발사업(맞춤형진단치료-파괴적혁신R&D설계기획)_최종수정.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000619042&fileSn=3,159744,list\PBLN_000000000078717\사업공고문_바이오산업기술개발사업(맞춤형진단치료-파괴적혁신R&D설계기획)_최종수정.hwp,
PBLN_000000000075081,ok,본문출력파일,2022년 전기차 재제조 배터리 제품 기술지원 통합 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000608129&fileSn=1,407552,list\PBLN_000000000075081\2022년 전기차 재제조 배터리 제품 기술지원 통합 공고문.hwp,
PBLN_000000000076390,no_doc,,,,,0,,
PBLN_000000000072178,ok,본문출력파일,2022년 산업기술혁신사업 통합 시행계획 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000599410&fileSn=0,392192,list\PBLN_000000000072178\2022년 산업기술혁신사업 통합 시행계획 공고.hwp,
PBLN_000000000072621,ok,본문출력파일,[경북] 2022년 사회적경제기업 사업개발비 지원사업 참여기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000600404&fileSn=0,97792,list\PBLN_000000000072621\[경북] 2022년 사회적경제기업 사업개발비 지원사업 참여기업 모집 공고.hwp,
PBLN_000000000072021,ok,본문출력파일,[부산] 2022년 미래성장동력산업 육성사업 신규지원 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000599054&fileSn=0,72704,list\PBLN_000000000072021\[부산] 2022년 미래성장동력산업 육성사업 신규지원 공고.hwp,
PBLN_000000000079943,ok,본문출력파일,2022년도 충북지역특화 기업지원사업 참여기업 모집(4차) 통합공고문.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000622383&fileSn=0,309632,list\PBLN_000000000079943\2022년도 충북지역특화 기업지원사업 참여기업 모집(4차) 통합공고문.pdf,
PBLN_000000000075572,ok,본문출력파일,2022년도 기술사업화지원사업 시행계획 추가공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000609587&fileSn=1,169472,list\PBLN_000000000075572\2022년도 기술사업화지원사업 시행계획 추가공고.hwp,
PBLN_000000000072009,ok,본문출력파일,2022년도 해양재생에너지 연계 그린수소 생산기술 개발사업 신규과제 선정계획 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000599043&fileSn=0,73728,list\PBLN_000000000072009\2022년도 해양재생에너지 연계 그린수소 생산기술 개발사업 신규과제 선정계획 공고.hwp,
PBLN_000000000077634,ok,본문출력파일,2022년 미래 핵심기술 융복합 집중 기업지원사업 수혜기업 모집공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000615581&fileSn=2,125440,list\PBLN_000000000077634\2022년 미래 핵심기술 융복합 집중 기업지원사업 수혜기업 모집공고.hwp,
PBLN_000000000072175,ok,본문출력파일,2022년 산업기술혁신사업 통합 시행계획 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000599399&fileSn=0,392192,list\PBLN_000000000072175\2022년 산업기술혁신사업 통합 시행계획 공고.hwp,
PBLN_000000000076701,ok,본문출력파일,포항기업연구소협의회 사업화 촉진 지원 사업 수혜기업 모집 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000612742&fileSn=1,245413,list\PBLN_000000000076701\포항기업연구소협의회 사업화 촉진 지원 사업 수혜기업 모집 공고.pdf,
PBLN_000000000077810,ok,본문출력파일,(공고) 스마트 엔지니어링 프로젝트랩 모집 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000616148&fileSn=1,122751,list\PBLN_000000000077810\(공고) 스마트 엔지니어링 프로젝트랩 모집 공고.pdf,
PBLN_000000000077818,ok,본문출력파일,2022년 클라우드 기반 R&D 서비스(SaaS) 전환 지원 사업참여기업 모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000616160&fileSn=1,433152,list\PBLN_000000000077818\2022년 클라우드 기반 R&D 서비스(SaaS) 전환 지원 사업참여기업 모집 공고문.hwp,
PBLN_000000000074263,ok,본문출력파일,2022년 2차 지능형 뿌리공정 시스템 구축사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000605479&fileSn=2,132608,list\PBLN_000000000074263\2022년 2차 지능형 뿌리공정 시스템 구축사업 공고.hwp,
PBLN_000000000072771,ok,본문출력파일,2021년 3차 모빌리티ICT사업본부 SWㆍAI 사업단 애로기술 지원사업 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000600709&fileSn=0,538624,list\PBLN_000000000072771\2021년 3차 모빌리티ICT사업본부 SWㆍAI 사업단 애로기술 지원사업 공고.hwp,
PBLN_000000000073058,ok,본문출력파일,2022년 지역SW서비스사업화 통합 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000601330&fileSn=1,1356288,list\PBLN_000000000073058\2022년 지역SW서비스사업화 통합 공고.hwp,
PBLN_000000000076379,ok,본문출력파일,2022년 2차 건강맞춤 미래 프로바이오틱스 산업 플랫폼 구축 사업(비R&D) 모집 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000611853&fileSn=1,244527,list\PBLN_000000000076379\2022년 2차 건강맞춤 미래 프로바이오틱스 산업 플랫폼 구축 사업(비R&D) 모집 공고.pdf,
PBLN_000000000076293,ok,본문출력파일,2022년도 스마트특성화 기반구축사업 기업지원 프로그램 수혜기업 2차 모집 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000611564&fileSn=1,240802,list\PBLN_000000000076293\2022년도 스마트특성화 기반구축사업 기업지원 프로그램 수혜기업 2차 모집 공고.pdf,
PBLN_000000000074420,ok,본문출력파일,2022년 IP제품혁신 지원사업(성남시 협업형) 모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000606181&fileSn=2,116224,list\PBLN_000000000074420\2022년 IP제품혁신 지원사업(성남시 협업형) 모집 공고문.hwp,
PBLN_000000000078448,ok,본문출력파일,라이다융합산업상용화지원사업 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000618224&fileSn=1,147456,list\PBLN_000000000078448\라이다융합산업상용화지원사업 공고문.hwp,
PBLN_000000000081737,ok,본문출력파일,(공고문)2022년도 지역연고산업육성사업 기업지원사업 추가모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000627449&fileSn=0,20992,list\PBLN_000000000081737\(공고문)2022년도 지역연고산업육성사업 기업지원사업 추가모집 공고.hwp,
PBLN_000000000079423,ok,본문출력파일,2022년 D-테스트베드 참여자 모집 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000620937&fileSn=0,274712,list\PBLN_000000000079423\2022년 D-테스트베드 참여자 모집 공고.pdf,
PBLN_000000000076433,ok,본문출력파일,2022년 물산업 신기술 실증화 지원사업 추가모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000612036&fileSn=1,125952,list\PBLN_000000000076433\2022년 물산업 신기술 실증화 지원사업 추가모집 공고문.hwp,
PBLN_000000000078009,ok,본문출력파일,2022년 2차 맞춤형화장품 융복합 기술지원사업 참여기업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000616728&fileSn=1,697856,list\PBLN_000000000078009\2022년 2차 맞춤형화장품 융복합 기술지원사업 참여기업 모집 공고.hwp,
PBLN_000000000081446,ok,본문출력파일,(붙임1) 특허부문 모집공고문(2차).pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000626617&fileSn=0,293700,list\PBLN_000000000081446\(붙임1) 특허부문 모집공고문(2차).pdf,
PBLN_000000000077396,ok,본문출력파일,(공고문) 2022 해양바이오 전략소재 및 상품화 공정개발 사업 수혜기업 모집 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000614903&fileSn=2,545803,list\PBLN_000000000077396\(공고문) 2022 해양바이오 전략소재 및 상품화 공정개발 사업 수혜기업 모집 공고.pdf,
PBLN_000000000073311,ok,본문출력파일,[경기] 성남시 바이오헬스 분야 인증 및 실증 지원 기업 모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000602097&fileSn=0,67584,list\PBLN_000000000073311\[경기] 성남시 바이오헬스 분야 인증 및 실증 지원 기업 모집 공고문.hwp,
PBLN_000000000073987,ok,본문출력파일,2022년 3차년도 의료기기 사업화촉진 사업 기업지원사업 참여기업 모집 통합 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000604460&fileSn=2,106496,list\PBLN_000000000073987\2022년 3차년도 의료기기 사업화촉진 사업 기업지원사업 참여기업 모집 통합 공고.hwp,
PBLN_000000000073123,ok,본문출력파일,2022년 5G기반 디지털트윈 시설물 안전 실증 신규과제 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000601429&fileSn=0,83456,list\PBLN_000000000073123\2022년 5G기반 디지털트윈 시설물 안전 실증 신규과제 공고.hwp,
PBLN_000000000076814,ok,본문출력파일,지역문제 해결형 실증지원 사업 지정과제 실증지원 참여기업 추가 모집.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000613018&fileSn=1,138752,list\PBLN_000000000076814\지역문제 해결형 실증지원 사업 지정과제 실증지원 참여기업 추가 모집.hwp,
PBLN_000000000072517,ok,본문출력파일,2022년 과학기술정보통신부 연구재료 개발ㆍ확산 지원사업 시행 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000600154&fileSn=0,20480,list\PBLN_000000000072517\2022년 과학기술정보통신부 연구재료 개발ㆍ확산 지원사업 시행 공고.hwp,
PBLN_000000000073492,ok,본문출력파일,[경기] 2022년 지식재산 보호강화 사업 통합 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000602415&fileSn=0,18432,list\PBLN_000000000073492\[경기] 2022년 지식재산 보호강화 사업 통합 공고문.hwp,
PBLN_000000000078921,ok,본문출력파일,(가톨릭대학교) 2022년 바이오 Core Facility 구축 사업 참여기업 모집 공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000619590&fileSn=1,192512,list\PBLN_000000000078921\(가톨릭대학교) 2022년 바이오 Core Facility 구축 사업 참여기업 모집 공고문.hwp,
PBLN_000000000072403,ok,본문출력파일,[경기] 안성시 2022년 살처분가축처리 시설장비 지원사업 모집 공고.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000599862&fileSn=0,323584,list\PBLN_000000000072403\[경기] 안성시 2022년 살처분가축처리 시설장비 지원사업 모집 공고.hwp,
PBLN_000000000073275,ok,본문출력파일,[경남] 2022년 제조로봇 플러스사업 참여 컨소시엄 모집 공고.pdf,pdf,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000601987&fileSn=0,328211,list\PBLN_000000000073275\[경남] 2022년 제조로봇 플러스사업 참여 컨소시엄 모집 공고.pdf,
PBLN_000000000078777,ok,본문출력파일,2022년 게임 스타트 랩 지원사업 모집 사업안내서.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000619196&fileSn=2,188416,list\PBLN_000000000078777\2022년 게임 스타트 랩 지원사업 모집 사업안내서.hwp,
PBLN_000000000081407,ok,본문출력파일,_공고문_4차_스마트특성화기반구축사업_기업지원_공고문.hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000626466&fileSn=0,55296,list\PBLN_000000000081407\_공고문_4차_스마트특성화기반구축사업_기업지원_공고문.hwp,
PBLN_000000000080693,ok,본문출력파일,붙임 1. 2022년 하반기 방송통신정책연구사업 공고문(재공고).hwp,hwp,https://www.bizinfo.go.kr/cmm/fms/fileDown.do?atchFileId=FILE_000000000624455&fileSn=0,73728,list\PBLN_000000000080693\붙임 1. 2022년 하반기 방송통신정책연구사업 공고문(재공고).hwp,
